student_id,problem_id,correct,skill_ids
262,295,1,"[80, 31, 24, 93]"
419,277,1,[56]
406,65,0,"[26, 45, 94]"
939,271,1,[25]
143,388,1,"[47, 84]"
342,188,0,"[14, 93, 88, 50]"
316,317,1,"[10, 74]"
101,404,0,"[54, 68, 91, 71]"
244,138,0,"[69, 31]"
490,343,1,"[95, 11, 69, 76]"
12,105,1,"[60, 33, 86]"
239,34,1,[80]
561,380,1,[59]
42,110,1,[70]
678,432,1,[77]
594,33,0,[80]
429,354,1,"[47, 48]"
803,231,1,"[90, 57]"
158,317,1,[98]
216,266,0,[69]
670,182,1,[25]
462,340,1,"[38, 57]"
134,65,0,"[39, 30, 2]"
67,333,0,"[14, 53, 69, 10]"
848,1,0,"[34, 42]"
7,133,0,[39]
948,80,1,[86]
526,271,1,"[41, 2]"
73,241,1,"[77, 82]"
399,28,1,[20]
405,223,1,[76]
675,23,1,[52]
578,496,0,"[45, 36, 37, 87]"
859,109,1,"[10, 92]"
130,107,1,[63]
931,145,1,"[80, 61, 89, 60]"
466,369,0,"[11, 81]"
206,354,1,[66]
788,397,1,"[1, 7]"
978,398,1,"[42, 17, 51, 38]"
768,139,1,"[13, 63, 96]"
266,284,1,[43]
537,298,0,"[96, 98, 1, 98]"
962,480,0,"[35, 54, 86, 62]"
793,99,0,[79]
253,317,1,"[23, 57, 27, 61]"
822,123,0,[6]
289,320,0,"[70, 85]"
164,287,0,"[90, 96]"
95,81,1,[31]
782,495,0,"[31, 0, 73]"
833,457,1,[63]
110,10,0,"[92, 6, 37, 69]"
336,8,1,[74]
822,405,1,"[72, 29, 21]"
238,205,0,"[72, 54]"
381,315,1,"[45, 96]"
436,434,1,"[63, 79]"
899,197,0,[86]
483,198,0,"[18, 15, 24]"
937,30,1,"[50, 76, 45]"
902,479,0,"[33, 57, 77]"
25,401,1,"[22, 16, 12]"
653,459,1,"[26, 65]"
117,20,1,[29]
482,48,1,"[93, 66, 13, 10]"
392,457,1,"[86, 95, 2, 0]"
917,130,1,[72]
994,293,0,"[75, 0, 15, 93]"
964,385,1,"[45, 9, 32, 40]"
537,132,0,"[21, 15, 82]"
79,356,0,"[61, 52, 74]"
580,54,1,"[58, 25]"
173,378,0,"[19, 83, 4, 64]"
956,281,0,"[46, 9, 60]"
12,387,1,"[91, 44, 46]"
800,265,1,"[12, 88]"
128,470,0,"[35, 62, 75]"
608,215,0,"[65, 83, 79]"
92,460,0,"[52, 65]"
653,458,1,[15]
543,290,1,"[42, 76, 64, 8]"
846,43,1,[81]
532,74,1,"[95, 97, 83]"
658,350,1,"[65, 3, 6]"
989,278,1,"[83, 57]"
828,326,1,"[3, 19, 34]"
447,242,0,[58]
390,130,1,[44]
672,350,1,"[94, 21]"
861,194,0,"[47, 29, 28, 35]"
43,32,0,[41]
254,106,1,[6]
130,400,1,"[12, 12, 53, 13]"
60,204,0,"[15, 40]"
663,1,1,"[84, 15, 4, 23]"
467,245,0,"[64, 9, 58]"
287,72,1,"[30, 78, 10]"
517,432,1,[65]
467,306,1,"[93, 15, 47, 52]"
930,397,1,[47]
778,15,1,"[45, 74]"
345,53,1,[51]
642,428,0,[54]
382,8,1,"[97, 39, 24]"
779,330,1,"[21, 89, 90]"
690,46,0,"[8, 36]"
253,325,1,[81]
927,114,0,"[11, 59]"
56,147,0,"[21, 5, 99, 26]"
463,495,1,"[54, 14, 63]"
457,166,1,[16]
983,379,0,"[9, 62, 62]"
83,139,1,[61]
905,117,1,[8]
99,299,0,"[31, 2, 32, 42]"
149,276,0,[11]
329,404,0,[84]
156,277,1,"[97, 96, 31]"
190,338,1,"[66, 67, 16, 80]"
494,313,1,"[3, 92, 16]"
883,178,1,"[21, 65, 41, 75]"
263,330,1,[10]
80,354,1,[59]
400,154,1,[19]
764,414,1,[24]
609,201,1,"[11, 27]"
260,366,1,"[5, 18]"
772,115,0,"[24, 12, 80, 75]"
615,159,1,"[23, 7, 99]"
552,42,0,"[89, 44, 71, 95]"
785,247,0,"[0, 2, 64, 14]"
101,68,1,"[19, 2]"
359,445,1,[14]
380,445,1,"[53, 59, 36]"
820,326,0,[22]
221,334,1,[98]
820,196,0,"[16, 30]"
420,90,0,"[47, 25, 21, 44]"
124,111,0,"[63, 34, 74, 90]"
422,368,1,"[81, 26]"
231,359,0,"[16, 69, 10, 4]"
690,145,0,"[81, 56]"
63,275,1,[73]
485,179,1,[79]
628,241,1,"[73, 99]"
703,326,1,[13]
574,319,0,"[0, 15, 25, 48]"
768,477,1,"[69, 65]"
483,331,0,[8]
519,464,0,[39]
155,414,1,"[4, 55, 71, 4]"
92,153,1,[51]
982,104,1,[72]
526,75,0,"[32, 21]"
455,128,1,[14]
741,199,1,[70]
598,154,1,"[5, 83, 57]"
645,56,0,"[11, 76]"
510,278,0,"[76, 1, 31]"
183,345,1,"[94, 60]"
386,19,1,"[67, 33, 79]"
574,159,0,"[88, 7, 7]"
731,26,1,"[14, 4]"
405,426,1,"[73, 8, 56]"
246,169,1,"[28, 18]"
742,484,1,[45]
591,23,1,"[79, 61, 93, 59]"
661,47,1,"[4, 32]"
650,13,1,"[54, 18, 16]"
471,217,1,"[91, 41, 21, 38]"
826,322,1,"[98, 26, 75, 45]"
888,194,1,"[27, 51, 64]"
423,144,1,"[17, 86, 21]"
901,73,1,"[10, 81, 63, 70]"
65,156,0,[56]
13,77,1,"[36, 49, 29]"
213,419,0,[32]
986,169,1,"[14, 12, 2, 23]"
242,461,1,"[58, 54, 64]"
493,287,1,"[96, 59, 29, 65]"
213,85,1,"[58, 52]"
693,416,0,"[29, 17, 4, 68]"
338,182,1,"[8, 31, 13, 12]"
997,482,1,"[67, 21]"
173,456,0,"[14, 6, 76, 97]"
672,315,1,[29]
164,297,1,[0]
465,112,1,"[30, 19, 82, 63]"
995,450,1,"[63, 28]"
497,230,1,[9]
700,96,1,[30]
395,438,1,"[86, 29, 24]"
703,168,1,"[57, 56, 86, 62]"
917,378,0,[36]
308,156,0,"[27, 26]"
768,421,0,"[36, 5]"
183,105,0,[76]
629,193,0,"[96, 32]"
794,489,0,[77]
510,330,1,"[40, 41, 8, 17]"
708,439,1,"[3, 33, 61]"
546,132,1,"[80, 70]"
564,355,1,"[22, 19, 55, 52]"
624,382,0,"[20, 75]"
764,138,1,"[56, 48]"
594,431,1,"[9, 71, 60]"
744,331,1,[59]
227,270,1,[85]
745,38,1,[47]
733,396,1,"[62, 75, 80, 8]"
436,45,1,[50]
925,401,1,[39]
422,464,1,"[72, 63, 93, 69]"
554,163,1,"[24, 27, 9, 27]"
21,450,0,[35]
554,331,1,"[20, 25, 17]"
397,253,1,"[40, 14, 22, 40]"
625,169,0,"[70, 59]"
105,451,1,"[78, 51, 8, 29]"
192,285,1,"[61, 42, 27, 93]"
17,274,1,"[98, 50, 98, 89]"
120,20,0,"[98, 10]"
393,239,1,"[19, 30]"
425,270,1,"[11, 47]"
129,418,0,"[66, 62, 47, 41]"
130,433,1,"[4, 76, 11, 58]"
572,310,0,[51]
560,31,1,"[82, 92, 62]"
29,314,1,"[49, 38, 41]"
97,104,0,[79]
10,170,1,[91]
242,186,0,"[42, 48, 4]"
826,128,0,[66]
956,210,1,"[23, 28, 14, 3]"
232,414,0,"[64, 78, 87, 30]"
789,281,1,"[9, 10, 81, 97]"
284,447,0,"[37, 79, 23, 38]"
715,253,1,"[50, 75, 49]"
759,19,1,"[6, 99]"
802,200,1,[67]
776,220,1,[36]
955,136,1,[82]
726,223,0,"[89, 54]"
200,3,0,"[30, 64, 99]"
945,451,1,[88]
79,236,1,"[46, 48, 17]"
913,342,0,"[17, 57, 70]"
956,465,1,"[80, 24, 17, 51]"
855,228,1,"[42, 66, 88, 6]"
856,401,1,"[73, 43, 43]"
173,142,1,"[82, 78, 84]"
467,499,1,[36]
581,9,0,"[31, 56, 40, 53]"
416,190,1,"[86, 73, 39]"
940,350,1,[69]
449,405,0,"[17, 73, 55, 14]"
87,460,1,[97]
101,165,1,"[34, 26, 88, 2]"
8,480,1,[38]
845,139,1,"[49, 84, 8, 49]"
200,276,1,[3]
505,291,1,"[89, 33, 26, 14]"
87,53,1,[31]
43,175,1,[70]
385,110,1,[62]
621,203,0,[13]
435,436,1,"[64, 31, 40]"
408,136,1,"[47, 72]"
483,4,0,"[30, 65, 31, 9]"
664,155,1,[81]
17,172,1,[97]
645,424,1,[44]
148,358,0,"[2, 61, 78, 66]"
277,47,1,"[94, 9, 54]"
232,94,1,"[13, 72]"
826,428,1,"[7, 14]"
927,48,1,"[14, 51]"
366,240,0,"[53, 75]"
228,347,1,"[18, 39]"
651,213,1,[26]
436,436,0,"[42, 51]"
399,340,1,"[13, 63]"
211,324,1,[97]
391,139,1,"[57, 48]"
499,205,0,"[28, 25, 26]"
540,381,0,"[66, 34, 59]"
563,73,0,[98]
491,4,1,"[69, 77]"
442,76,1,"[2, 32]"
261,329,1,"[12, 28]"
773,77,0,[31]
350,304,1,"[85, 57]"
352,256,1,[97]
520,410,0,"[24, 61]"
320,102,1,"[75, 2, 82]"
138,106,1,[46]
550,333,0,"[25, 12, 6]"
623,39,1,"[21, 83]"
992,476,1,"[22, 47, 13]"
368,314,1,"[86, 51]"
220,275,1,"[38, 40, 35]"
337,88,1,"[22, 9]"
223,211,1,"[84, 95, 59]"
648,369,1,"[96, 69]"
768,77,0,[78]
360,77,1,[42]
921,442,1,"[88, 76, 5, 1]"
329,28,1,[87]
962,245,0,"[43, 53, 77, 6]"
463,66,1,"[89, 31]"
946,266,0,[45]
963,382,0,"[72, 77, 52]"
561,470,0,[24]
804,205,0,[93]
382,58,1,[28]
836,201,0,"[92, 81, 94]"
590,225,0,"[80, 5, 75]"
617,142,0,"[2, 34]"
169,381,1,"[46, 32, 92]"
217,368,1,"[68, 58, 77]"
378,84,1,"[91, 95, 17, 76]"
119,143,1,"[24, 19]"
190,352,0,"[74, 68, 28]"
767,33,0,"[71, 26]"
370,401,1,"[41, 65]"
778,152,0,"[25, 22, 4]"
149,158,1,"[10, 18, 79, 95]"
676,446,1,"[1, 42, 21, 25]"
652,141,1,[23]
859,446,1,[20]
488,251,0,"[17, 4]"
770,303,1,"[84, 56, 4, 12]"
374,112,1,"[92, 65, 36]"
781,144,1,"[28, 68]"
693,450,1,"[47, 1, 68, 96]"
160,209,0,"[34, 82, 14]"
351,224,1,"[71, 64, 37]"
912,43,1,"[16, 79]"
288,264,0,[0]
288,244,1,"[69, 51, 52]"
892,3,0,"[2, 93]"
226,125,1,"[74, 90, 85]"
523,268,1,"[45, 94]"
522,84,0,"[60, 42]"
783,16,0,"[69, 19, 46, 53]"
273,334,1,[74]
936,464,1,"[30, 63]"
402,59,0,"[90, 57]"
183,177,1,"[54, 45]"
969,63,1,"[94, 23]"
665,446,1,[88]
488,491,1,[40]
827,49,1,[28]
846,307,0,"[1, 11, 4]"
124,246,1,[90]
985,289,0,"[97, 77, 70, 36]"
626,286,1,"[73, 28, 79, 37]"
790,443,1,[40]
414,332,1,[92]
980,15,1,"[80, 12, 5, 65]"
725,338,1,"[63, 95, 99, 8]"
172,255,1,"[70, 94, 20]"
288,92,0,[45]
435,279,1,"[1, 74]"
686,206,1,[81]
113,94,0,"[87, 82, 4, 92]"
888,225,0,"[38, 65, 80, 44]"
917,301,1,"[12, 92, 31]"
995,318,1,[42]
122,463,0,"[73, 88, 58, 10]"
544,199,0,"[96, 38, 25, 71]"
222,271,1,"[25, 31]"
631,234,1,"[27, 6]"
39,46,0,"[65, 21, 21]"
497,64,0,"[2, 45]"
780,230,0,"[7, 3]"
233,430,1,"[43, 38, 75]"
943,440,1,[72]
530,249,1,"[61, 83]"
149,246,1,"[25, 84]"
397,428,1,"[17, 62, 51]"
661,75,1,"[87, 41]"
638,157,1,[53]
904,223,1,"[12, 31, 82, 80]"
302,190,0,"[81, 57]"
360,473,0,"[26, 77, 53]"
238,52,0,"[71, 72, 84]"
647,438,0,"[98, 51, 13]"
663,88,1,"[7, 34, 17]"
236,313,1,"[77, 51, 71]"
736,339,1,[7]
203,66,1,[65]
256,150,0,[76]
598,20,1,"[77, 40]"
662,33,1,[72]
235,328,1,"[19, 37, 11]"
345,281,1,"[85, 49]"
534,46,1,"[30, 76, 64]"
860,73,1,"[52, 39]"
797,354,1,[38]
781,313,1,"[28, 39]"
466,343,0,"[1, 81]"
770,133,1,"[46, 31, 87, 77]"
541,55,1,[88]
213,61,1,"[26, 53, 95, 55]"
463,345,1,"[23, 34, 29]"
436,8,1,[54]
283,272,1,"[32, 45, 90, 96]"
562,246,0,[67]
607,176,0,[63]
463,493,1,"[78, 28]"
407,116,1,"[91, 95]"
88,317,1,"[29, 11, 66, 14]"
44,271,1,"[9, 85, 60, 22]"
461,193,1,"[15, 48, 79]"
278,150,1,"[5, 41]"
683,131,1,[94]
421,102,0,"[9, 45]"
701,310,0,"[48, 8, 78, 38]"
353,270,0,"[67, 51]"
696,292,1,"[81, 10, 36, 89]"
515,210,1,"[21, 51, 4, 1]"
703,495,1,[98]
630,361,1,"[18, 3, 86, 45]"
19,338,1,"[25, 49, 25]"
23,67,1,"[31, 96, 43]"
413,10,1,"[60, 87]"
30,49,0,"[58, 86, 37]"
807,487,0,"[44, 30]"
108,111,1,"[69, 44]"
367,321,1,"[60, 47, 44]"
281,219,1,[59]
128,57,1,[51]
229,283,1,"[75, 80, 61, 25]"
111,459,0,"[78, 48, 87]"
136,113,1,"[93, 43, 35]"
362,133,1,[43]
186,71,1,"[21, 1, 6]"
656,83,1,"[87, 93, 43, 64]"
584,57,1,"[90, 72]"
129,376,0,"[68, 60, 29]"
876,349,1,"[90, 73]"
261,271,1,[81]
515,483,0,"[56, 94, 31]"
449,111,1,"[74, 9]"
900,357,1,"[94, 40]"
104,375,1,"[13, 2, 87]"
483,76,0,"[52, 15]"
224,158,1,"[60, 27, 34]"
832,20,1,"[1, 60, 55, 97]"
874,421,0,"[17, 70, 48]"
866,131,0,"[41, 6]"
491,329,1,"[42, 79, 58, 48]"
473,122,0,"[5, 19, 30, 82]"
10,41,1,"[21, 84, 81, 31]"
405,167,1,"[33, 26, 43]"
896,410,1,"[32, 26]"
302,130,1,"[55, 22, 42]"
231,23,1,"[53, 94, 67]"
731,279,0,[82]
923,251,1,[39]
66,469,1,"[85, 8, 94, 9]"
937,400,1,"[29, 9]"
112,9,0,"[35, 81]"
13,13,0,"[56, 42, 82, 22]"
393,412,1,"[11, 48, 23, 12]"
500,411,0,"[67, 90, 71, 89]"
932,307,1,"[8, 9]"
598,320,1,[64]
234,52,0,"[71, 73, 53, 42]"
602,209,1,[58]
314,38,0,[94]
566,100,1,"[58, 66, 60]"
12,193,1,"[37, 98, 7]"
209,402,0,"[64, 4, 90, 89]"
974,191,0,"[59, 25, 10]"
14,51,1,"[1, 20]"
633,393,1,"[25, 75, 72]"
418,141,0,[86]
437,168,1,"[4, 8]"
377,311,0,"[49, 9, 57]"
20,109,0,"[77, 35]"
587,207,1,"[55, 61]"
912,427,1,"[36, 40]"
755,300,1,"[47, 21, 86, 79]"
735,110,1,[74]
70,196,0,[98]
824,417,0,"[63, 83, 36, 40]"
211,152,1,[99]
101,420,1,[51]
698,243,1,[89]
132,128,1,"[61, 51, 19, 96]"
623,105,1,"[15, 6]"
381,10,1,"[65, 11]"
132,356,1,"[39, 0, 57]"
20,148,0,"[7, 89, 74]"
906,489,1,[84]
536,365,0,[25]
227,364,0,[72]
154,459,1,[65]
805,140,1,"[46, 39, 91]"
742,190,1,"[26, 39, 0, 45]"
469,402,1,"[38, 17, 90]"
822,94,0,"[73, 99, 20]"
871,492,1,"[0, 13, 19, 72]"
405,496,1,[60]
202,229,1,"[55, 51, 67]"
38,63,0,[81]
942,340,1,"[48, 52, 38]"
772,25,1,"[8, 91]"
188,268,1,"[12, 17, 11, 71]"
57,405,0,"[4, 6, 14]"
941,281,1,"[17, 37, 25]"
20,11,1,[37]
273,320,1,"[51, 32, 20]"
119,201,1,[61]
583,126,1,"[1, 63, 24]"
516,306,1,[18]
221,190,1,"[24, 38]"
526,89,1,"[2, 33, 9, 26]"
515,355,1,"[89, 90, 0, 43]"
728,116,1,"[51, 24, 73, 64]"
741,352,1,"[10, 67, 98, 76]"
336,177,1,[14]
698,14,0,[73]
55,257,1,"[10, 95, 96, 19]"
500,209,1,"[29, 9, 53, 57]"
900,281,1,"[28, 0, 57]"
888,443,1,[14]
766,328,1,"[32, 37, 18]"
536,325,1,"[75, 88, 97, 80]"
162,389,0,"[69, 11]"
670,105,0,"[78, 16, 0]"
594,483,0,"[1, 3]"
915,147,0,"[65, 89, 45, 49]"
159,279,0,"[51, 96, 47, 38]"
188,9,0,"[69, 59, 29]"
60,118,1,"[26, 82]"
915,94,1,"[54, 69]"
817,434,1,"[41, 66]"
319,144,1,"[66, 51, 5, 9]"
878,289,1,"[76, 11]"
211,386,0,"[48, 90]"
406,14,1,"[71, 62, 68, 99]"
664,494,1,"[42, 93]"
109,257,1,"[28, 85, 77, 73]"
76,346,1,"[34, 22, 71]"
542,186,1,[36]
314,345,1,"[94, 57, 52, 27]"
998,400,1,"[90, 84]"
117,207,1,[92]
927,346,1,"[60, 78, 32, 54]"
868,431,1,[46]
704,172,1,"[27, 9, 22, 91]"
19,464,1,"[4, 81]"
432,270,1,"[5, 41, 46]"
685,221,1,"[27, 12, 24]"
740,152,1,"[65, 79, 57]"
350,111,1,"[35, 1]"
183,183,1,[37]
113,399,1,"[13, 26]"
183,339,0,"[84, 11, 42]"
481,72,1,[56]
146,418,1,"[85, 47, 60, 81]"
831,386,1,"[51, 61, 1, 92]"
628,283,1,"[30, 81, 72]"
113,74,1,[71]
763,355,0,[4]
476,215,0,"[77, 57, 76, 10]"
763,497,1,"[22, 44, 26, 78]"
303,328,0,"[55, 58]"
971,476,1,"[39, 17, 50, 60]"
825,23,1,"[22, 35]"
118,68,1,"[71, 55]"
813,398,1,"[92, 75, 81]"
161,447,1,"[82, 99]"
401,373,1,[68]
198,362,1,"[27, 89]"
260,93,1,"[20, 61, 22]"
660,321,1,[74]
752,324,1,"[15, 61]"
47,384,1,[90]
987,63,1,[79]
399,224,1,[45]
710,225,0,"[81, 40, 97, 43]"
559,369,1,[97]
78,346,0,"[67, 50, 53]"
124,337,1,"[88, 76, 41, 45]"
75,103,1,[66]
871,215,0,"[72, 77, 21]"
137,192,1,"[8, 23, 22, 60]"
602,160,1,[44]
400,372,1,"[56, 99, 13]"
837,207,1,"[83, 35, 26, 16]"
505,269,1,"[40, 3]"
500,194,1,"[18, 40, 39]"
573,380,0,"[38, 6]"
138,403,1,"[82, 75, 19, 75]"
50,152,1,[93]
771,237,0,"[67, 65, 46, 93]"
973,88,1,"[5, 17, 52]"
619,11,1,"[67, 74]"
625,187,1,[34]
862,214,1,"[97, 8, 30]"
254,15,1,"[95, 42, 98, 74]"
630,266,1,[50]
710,297,1,"[65, 23, 14, 27]"
849,411,0,"[28, 51, 53]"
877,444,0,"[44, 76]"
563,73,1,"[21, 51]"
757,52,0,[30]
915,128,1,"[47, 89, 30]"
426,28,1,"[3, 34]"
547,65,1,[66]
302,17,1,"[82, 8, 45, 82]"
922,351,0,"[55, 82, 25, 59]"
581,428,1,"[76, 85, 71, 87]"
349,138,1,"[47, 57]"
832,319,1,[62]
933,229,1,"[57, 2, 6, 51]"
980,254,1,"[61, 1]"
49,477,0,[11]
917,210,0,"[75, 52, 73, 40]"
74,431,1,[90]
704,294,1,"[57, 67]"
261,231,1,"[22, 84, 35, 93]"
356,241,0,"[84, 86, 20, 71]"
582,70,1,"[54, 55, 12]"
602,104,1,"[21, 6, 23, 60]"
260,204,0,[49]
638,53,1,"[54, 25]"
743,462,1,"[9, 10, 39]"
295,428,1,"[10, 93]"
931,375,1,"[1, 76, 38, 80]"
641,330,1,"[44, 73, 76]"
792,54,1,"[41, 28]"
313,276,1,"[66, 99, 59, 3]"
612,335,1,"[15, 40, 5, 41]"
838,31,0,"[56, 27, 99, 22]"
809,135,1,[75]
182,58,0,"[94, 11]"
686,105,1,"[95, 88, 63, 57]"
828,266,1,"[28, 18, 85]"
364,10,1,"[96, 99, 44, 53]"
188,496,1,"[79, 65]"
569,253,1,"[12, 93, 64, 11]"
543,295,1,[70]
596,156,1,"[13, 41, 98, 91]"
664,158,1,"[47, 23, 64, 16]"
985,37,0,"[27, 32]"
548,119,1,"[69, 84, 3, 32]"
725,67,1,"[9, 35, 76]"
926,242,1,"[72, 30, 3, 83]"
408,299,1,"[26, 35, 8, 42]"
876,463,0,"[36, 40, 93, 25]"
618,213,1,"[0, 19, 91, 44]"
414,308,1,"[91, 91, 68, 95]"
342,101,1,"[51, 93]"
220,56,0,"[20, 79, 71, 75]"
903,332,1,"[24, 66, 25, 99]"
163,324,1,[26]
951,239,1,[51]
220,393,1,"[85, 44, 57]"
270,231,1,"[34, 45]"
632,362,0,"[70, 2, 5]"
906,381,0,[12]
848,92,1,"[78, 89]"
400,279,1,"[32, 78, 61, 62]"
182,447,1,"[38, 59, 77, 82]"
991,109,1,"[23, 49, 32, 75]"
618,317,1,"[6, 45]"
729,168,1,"[61, 0]"
205,300,0,"[64, 44, 83]"
582,470,1,"[65, 66, 99]"
556,408,0,"[53, 92, 99, 62]"
841,435,1,"[51, 53]"
813,442,1,"[36, 11, 58]"
228,218,1,"[19, 86]"
696,222,0,"[31, 70]"
619,161,1,"[43, 65]"
596,16,0,"[54, 15]"
850,278,0,"[70, 67, 51, 36]"
250,497,1,"[40, 4]"
875,57,1,"[4, 62]"
441,62,0,[2]
533,498,1,"[7, 25]"
196,363,1,"[97, 99]"
690,466,1,[75]
929,327,0,"[28, 13, 4, 26]"
987,242,1,[67]
519,90,0,[2]
70,72,1,[29]
639,326,1,"[8, 0, 22, 66]"
399,30,1,"[87, 5, 76, 48]"
978,359,1,"[57, 52, 29]"
672,407,0,"[39, 58, 62, 47]"
760,288,0,"[91, 67, 6]"
203,86,0,"[42, 15, 21]"
148,234,0,"[45, 44, 40]"
472,235,1,[49]
655,313,1,"[51, 85, 30]"
944,365,1,[21]
199,265,0,"[1, 21, 52]"
917,287,1,[55]
426,327,0,"[87, 30, 42, 71]"
666,393,1,[52]
492,269,0,[1]
888,186,1,[58]
896,131,1,"[98, 33, 66, 83]"
142,291,0,[5]
313,481,0,"[46, 4]"
165,277,1,[55]
314,320,0,"[34, 94]"
21,351,0,[25]
82,180,1,"[95, 63]"
581,290,1,"[10, 61, 79]"
131,480,1,"[69, 74, 57]"
599,377,1,"[9, 15, 11, 70]"
730,163,0,"[90, 87, 49]"
933,271,1,"[58, 69, 61]"
984,376,1,"[71, 61, 99]"
305,96,1,"[76, 53]"
915,262,1,"[96, 95]"
371,365,1,"[50, 73, 32, 0]"
857,469,1,[68]
853,353,1,[54]
384,288,1,[88]
908,436,0,"[44, 72, 79, 91]"
445,83,1,"[60, 35, 23, 79]"
425,225,1,"[97, 87]"
161,412,1,"[74, 99, 0]"
178,223,1,"[75, 20, 72]"
629,469,1,"[2, 15, 67]"
708,118,0,"[53, 12]"
895,482,1,[19]
490,192,0,"[26, 1, 9]"
327,79,1,"[88, 18, 14, 46]"
598,78,0,[23]
289,147,0,"[80, 59, 79, 81]"
593,107,1,[3]
664,382,1,"[48, 30]"
573,271,1,"[53, 1]"
573,390,1,[14]
354,244,0,[59]
28,73,1,"[42, 92, 97, 39]"
954,357,1,"[84, 29, 62, 23]"
43,468,0,"[43, 13, 27, 13]"
681,354,0,"[33, 77, 88, 11]"
423,422,1,"[60, 60, 39, 19]"
598,26,0,"[41, 6, 78, 72]"
177,210,1,"[30, 86, 69, 91]"
529,92,1,"[46, 50, 57, 21]"
610,125,1,"[33, 62, 59, 18]"
966,435,0,"[63, 19, 97, 26]"
494,73,1,"[43, 92]"
198,480,1,[45]
610,123,1,"[53, 38, 6, 53]"
577,309,1,"[19, 83, 24]"
842,184,1,"[84, 72, 26]"
853,187,0,"[24, 35, 97, 65]"
517,198,1,[8]
514,78,1,"[78, 52, 20]"
22,348,0,"[15, 65]"
112,186,0,"[43, 28]"
57,344,1,[97]
66,253,1,"[90, 70]"
842,13,0,[14]
98,299,0,[8]
144,76,1,[31]
880,51,1,"[58, 31]"
435,275,1,"[83, 42, 82]"
637,149,1,"[90, 99]"
679,219,1,"[29, 10, 79]"
86,122,1,"[25, 93, 1]"
588,211,1,"[40, 85]"
344,280,0,"[30, 62, 54]"
936,26,1,[60]
294,173,1,[35]
956,156,0,"[22, 25, 17, 78]"
571,238,1,"[85, 27]"
650,376,1,"[48, 63, 70]"
611,82,0,"[61, 41, 23]"
704,492,1,"[76, 54, 48]"
243,356,0,[94]
831,490,1,"[82, 92, 21]"
561,413,1,[84]
960,273,0,[79]
32,68,1,"[68, 59]"
391,44,0,[5]
277,493,1,[10]
532,61,1,"[91, 78, 50, 18]"
154,123,0,"[80, 2]"
383,349,1,"[91, 30, 46]"
68,196,1,"[16, 98, 99, 90]"
878,330,1,"[44, 96, 59, 74]"
884,409,1,[69]
214,479,0,"[20, 57, 54, 27]"
655,323,0,[81]
376,111,1,"[45, 43, 88]"
744,258,1,"[24, 70]"
213,89,1,[45]
79,433,1,"[89, 62, 76]"
726,198,0,"[11, 77, 56, 72]"
628,282,1,"[30, 3, 53, 82]"
604,200,1,[92]
782,99,0,[5]
923,27,1,[88]
381,89,1,"[21, 16, 58]"
680,146,1,[66]
58,182,0,[1]
796,257,1,"[21, 96, 57, 52]"
26,189,1,"[46, 3]"
881,240,0,"[12, 60]"
447,359,0,"[86, 63, 76]"
66,387,0,"[32, 97, 37, 28]"
921,196,1,"[60, 31]"
760,297,1,"[17, 44, 20]"
254,165,1,"[19, 6, 90, 70]"
899,307,1,"[42, 96]"
968,271,1,[28]
44,8,1,"[44, 75, 76, 58]"
97,38,1,"[2, 38, 50, 7]"
554,114,1,"[45, 65]"
227,339,0,"[57, 40]"
774,56,1,"[78, 53]"
679,431,1,"[40, 47, 95, 69]"
436,474,1,"[26, 46, 76, 22]"
791,359,1,"[13, 60]"
601,138,1,"[75, 24, 64]"
379,102,1,"[23, 52, 72, 49]"
178,334,0,[38]
427,177,0,"[43, 93]"
915,169,1,[67]
709,339,0,"[71, 79, 64, 78]"
307,286,1,"[14, 49, 5, 65]"
779,261,0,[38]
504,375,1,[97]
268,223,1,"[95, 28, 92]"
586,199,0,"[45, 30, 23, 14]"
8,211,1,"[19, 3, 57, 76]"
920,287,1,[9]
508,180,0,[52]
476,250,0,"[70, 75, 47]"
297,231,1,"[6, 71, 70]"
164,472,1,"[3, 50, 70]"
485,482,0,"[58, 40]"
597,23,0,[29]
72,48,1,"[17, 29, 6]"
567,109,0,"[47, 22, 36, 70]"
905,296,0,"[92, 97]"
559,6,1,"[52, 44, 48, 48]"
911,38,0,"[81, 46, 24]"
944,169,1,"[26, 11, 22]"
238,356,1,[43]
104,283,1,"[23, 70, 92]"
210,203,1,"[52, 91, 86, 73]"
554,325,0,"[97, 24, 65, 49]"
828,313,1,[77]
468,273,0,"[39, 5, 63]"
454,244,0,"[8, 5, 16, 39]"
268,327,0,"[75, 44, 81]"
386,475,1,"[42, 97, 45]"
775,47,1,"[0, 58, 62]"
848,249,1,"[17, 85, 81]"
387,79,0,[64]
877,110,1,"[19, 55]"
259,13,0,"[47, 99]"
283,395,0,"[88, 15]"
626,380,0,"[46, 96, 6, 22]"
875,365,1,"[32, 39, 4]"
40,90,1,[40]
486,342,0,"[80, 81, 49, 90]"
929,348,1,"[3, 65, 55]"
220,280,0,[80]
129,221,1,"[95, 92]"
520,73,0,"[0, 75, 82, 72]"
613,234,0,"[60, 6, 29, 14]"
928,260,1,"[3, 62, 69, 37]"
892,113,1,"[59, 98, 1]"
688,46,0,[7]
619,274,1,"[93, 18, 93]"
613,43,1,"[30, 79, 21]"
260,208,1,[85]
